1434510605,810138,248127
1434510605,810138,140208
1434510609,260677,376371
1434510609,260677,357245
1434510612,354076,117431
1434510612,354076,299804
1434510612,354076,117431
1434510641,815695,156466
1434510641,815695,156466
1434510641,815695,156466
1434510641,815695,156466
1434510666,1255887,51118
1434510666,1255887,51118
1434510666,1255887,447877
1434510666,1255887,239581
1434510666,1255887,447877
1434510666,1255887,306034
1434510729,354833,266030
1434510729,354833,331899
1434510739,757757,280460
1434510739,757757,207119
1434510752,599286,108817
1434510752,599286,108817
1434510758,1702294,217382
1434510758,1702294,217382
1434510781,770030,125960
1434510781,770030,125960
1434510817,659850,368193
1434510817,659850,376974
1434510825,1573188,223829
1434510825,1573188,348155
1434510825,1573188,223829
1434510851,1495715,211581
1434510851,1495715,66046
1434510867,1395568,432183
1434510867,1395568,165302
1434510867,1395568,166050
1434510879,756778,278843
1434510879,756778,79823
1434510879,756778,79823
1434510879,756778,79823
1434510893,790940,292667
1434510893,790940,86324
1434510894,710618,343961
1434510894,710618,250325
1434510894,710618,343961
1434510894,710618,334647
1434510894,710618,343961
1434510894,710618,334647
1434510894,710618,343961
1434510894,710618,334647
1434510958,115797,207430
1434510958,115797,207430
1434510958,115797,270081
1434510958,115797,321765
1434510958,115797,183511
1434510958,115797,230842
1434510958,115797,389693
1434510958,115797,230842
1434510958,115797,321765
1434510958,115797,247449
1434510958,115797,133330
1434510958,115797,73421
1434510958,115797,183511
1434510999,1225693,217613
1434510999,1225693,186256
1434510999,1225693,216414
1434510999,1225693,156466
1434511044,922479,274217
1434511044,922479,274217
1434511044,841069,420960
1434511044,841069,460553
1434511044,841069,320566
1434511048,67763,371551
1434511048,67763,371551
1434511048,1673032,78388
1434511048,1673032,78388
1434511048,1673032,61796
1434511048,1673032,78388
1434511048,1673032,182546
1434511048,1673032,61796
1434511048,1673032,78388
1434511048,1673032,78388
1434511048,1673032,78388
1434511048,1673032,237955
1434511060,191411,268335
1434511060,191411,268335
1434511060,191411,268335
1434511060,191411,268335
1434511069,1112741,148855
1434511069,1112741,148855
1434511097,1046295,71640
1434511097,1046295,71640
1434511097,1046295,188171
1434511142,1243384,60759
1434511142,1243384,418547
1434511142,1243384,19366
1434511188,122075,354676
1434511188,122075,131099
1434511188,122075,354676
1434511188,122075,131099
1434511202,1538933,93729
1434511202,1538933,293068
1434511206,319843,282310
1434511206,319843,90389
1434511206,319843,234261
1434511217,1734615,70846
1434511217,1734615,367480
1434511218,1551075,208470
1434511218,1551075,208470
1434511245,1492346,149672
1434511245,1492346,428891
1434511245,1492346,113238
1434511252,605568,138733
1434511252,605568,138733
1434511306,1542603,191547
1434511306,1542603,191547
1434511325,660223,222604
1434511325,660223,24418
1434511325,660223,312781
1434511325,660223,312781
1434511332,352455,152167
1434511332,352455,379607
1434511350,744449,241555
1434511350,744449,37115
1434511358,1484713,242967
1434511358,1484713,277609
1434511360,498659,75925
1434511360,498659,75925
1434511368,597979,122873
1434511368,597979,122873
1434511386,83201,304537
1434511386,83201,304537
1434511390,1571698,96883
1434511390,1571698,212216
1434511399,855757,261573
1434511399,855757,292952
1434511399,855757,457122
1434511399,855757,292952
1434511399,855757,292952
1434511399,855757,318594
1434511399,855757,457122
1434511399,855757,261573
1434511408,1517387,137102
1434511408,1517387,298432
1434511414,980725,327907
1434511414,980725,385498
1434511414,980725,99241
1434511414,980725,405492
1434511414,980725,253286
1434511414,980725,83450
1434511414,980725,285069
1434511414,980725,395265
1434511414,980725,265966
1434511414,980725,445109
1434511414,980725,300670
1434511466,445893,27412
1434511466,445893,27412
1434511466,445893,165817
1434511466,445893,27412
1434511466,445893,165817
1434511466,445893,196991
1434511466,445893,175246
1434511466,445893,247216
1434511472,1282741,120865
1434511472,1282741,378045
1434511472,1282741,120865
1434511530,586800,449218
1434511530,586800,424857
1434511556,310919,258608
1434511556,310919,393768
1434511567,1526778,179538
1434511567,1526778,276013
1434511567,1526778,179538
1434511567,1526778,179538
1434511567,1526778,179538
1434511603,1480420,371551
1434511603,1480420,371551
1434511606,660403,83752
1434511606,660403,187934
1434511606,660403,418608
1434511606,660403,187934
1434511606,660403,83752
1434511607,94497,243250
1434511607,94497,267347
1434511617,1186404,240262
1434511617,1186404,240262
1434511617,1186404,122890
1434511617,1186404,240262
1434511656,1498034,132772
1434511656,1498034,132772
1434511656,1498034,405003
1434511661,708699,53776
1434511661,708699,80196
1434511661,708699,394747
1434511661,708699,11061
1434511685,1585585,450285
1434511685,1585585,235032
1434511685,1585585,72196
1434511686,1295466,428034
1434511686,1295466,428034
1434511686,1295466,428034
1434511705,1484829,250526
1434511705,1484829,124118
1434511705,1484829,89252
1434511705,1484829,114319
1434511731,369562,297404
1434511731,369562,297404
1434511736,1460633,231243
1434511736,1460633,231243
1434511737,1066128,464411
1434511737,1066128,24728
1434511738,197826,412898
1434511738,197826,104468
1434511738,197826,104468
1434511745,1077126,207129
1434511745,1077126,207129
1434511763,916116,349095
1434511763,916116,462862
1434511787,1746704,65273
1434511787,1746704,299038
1434511787,1746704,65273
1434511850,1580274,107042
1434511850,1580274,457705
1434511850,1580274,107042
1434511850,1580274,83197
1434511850,1580274,107042
1434511860,1059860,84593
1434511860,1059860,84593
1434511860,1059860,267593
1434511933,324085,359547
1434511933,324085,359547
1434511935,1001613,282806
1434511935,1001613,361447
1434511935,1001613,84310
1434511935,1001613,388119
1434511935,1001613,254997
1434511977,496672,434513
1434511977,496672,204166
1434511980,1745456,274567
1434511980,1745456,285520
1434511980,1745456,274567
1434511983,1539346,262125
1434511983,1539346,262125
1434512036,378597,33487
1434512036,378597,33487
1434512036,378597,69828
1434512036,378597,33487
1434512036,378597,69828
1434512036,378597,33487
1434512036,378597,33487
1434512036,378597,33487
1434512036,378597,33487
1434512036,1319371,322955
1434512036,1319371,322955
1434512036,1319371,322955
1434512044,1626121,330651
1434512044,1626121,70387
1434512055,290413,379840
1434512055,290413,174778
1434512063,1475726,340894
1434512063,1475726,150103
1434512075,1674020,256938
1434512075,1674020,375962
1434512075,1674020,104160
1434512075,1674020,388876
1434512075,1674020,220348
1434512075,1674020,345694
1434512084,792981,189866
1434512084,792981,189866
1434512102,487899,422376
1434512102,487899,307322
1434512102,487899,422376
1434512111,247882,380038
1434512111,247882,83179
1434512112,1615328,303828
1434512112,1615328,267461
1434512112,1615328,118551
1434512112,1615328,330090
1434512151,1339405,193776
1434512151,1339405,361496
1434512154,643417,239027
1434512154,643417,239027
1434512154,643417,61273
1434512155,1012120,91105
1434512155,1012120,274798
1434512172,447529,201532
1434512172,447529,367982
1434512172,447529,367982
1434512172,447529,235613
1434512172,447529,235613
1434512172,447529,440049
1434512204,1278339,134620
1434512204,1278339,134620
1434512206,831641,244908
1434512206,831641,216266
1434512206,831641,400946
1434512206,831641,88098
1434512230,115384,255725
1434512230,115384,333289
1434512230,115384,12765
1434512241,856857,313391
1434512241,856857,268549
1434512241,856857,268549
1434512241,856857,268549
1434512241,856857,268549
1434512241,856857,268549
1434512241,856857,268549
1434512278,1429753,123629
1434512278,1429753,203644
1434512278,1429753,203644
1434512278,1429753,123629
1434512278,1429753,123629
1434512278,1429753,123629
1434512278,1429753,123629
1434512302,113712,189021
1434512302,113712,190000
1434512311,257881,242961
1434512311,257881,242961
1434512313,225451,351551
1434512313,225451,224162
1434512313,225451,215765
1434512313,225451,440212
1434512316,129076,162745
1434512316,129076,162745
1434512335,1151612,134191
1434512335,1151612,372382
1434512335,1151612,393144
1434512335,1151612,372382
1434512335,1151612,303959
1434512335,1151612,372382
1434512335,1151612,134191
1434512335,1151612,372382
1434512340,675466,140861
1434512340,675466,257040
1434512340,675466,258608
1434512399,1720521,351307
1434512399,1720521,336121
1434512421,645293,183095
1434512421,645293,183095
1434512440,1552340,111530
1434512440,1552340,111530
1434512442,165824,380014
1434512442,165824,114121
1434512465,1538945,93101
1434512465,1538945,369158
1434512465,1538945,93101
1434512468,480711,443875
1434512468,480711,167869
1434512468,480711,181647
1434512522,737931,306086
1434512522,737931,331566
1434512522,737931,364582
1434512527,1553901,153639
1434512527,1553901,153639
1434512527,1553901,243025
1434512549,1070221,435932
1434512549,1070221,381928
1434512553,467420,375955
1434512553,467420,375955
1434512553,797383,363602
1434512553,797383,240018
1434512553,797383,240018
1434512553,797383,21561
1434512553,797383,240018
1434512553,797383,200659
1434512553,797383,21561
1434512553,797383,240018
1434512595,1502726,239871
1434512595,1502726,237971
1434512595,1502726,239871
1434512610,1689447,96423
1434512610,1689447,6973
1434512610,1689447,58687
1434512610,1689447,207993
1434512610,1689447,258457
1434512631,1597847,122225
1434512631,1597847,81579
1434512631,1597847,122225
1434512636,1314406,333053
1434512636,1314406,355994
1434512636,1314406,333053
1434512636,1314406,51360
1434512649,632765,443386
1434512649,632765,227331
1434512649,632765,443386
1434512655,1759970,132707
1434512655,1759970,86324
1434512664,863545,268883
1434512664,863545,268883
1434512665,107096,432152
1434512665,107096,432152
1434512665,107096,174451
1434512684,812733,248646
1434512684,812733,302028
1434512688,123282,176142
1434512688,123282,176142
1434512688,123282,176142
1434512694,24795,153778
1434512694,24795,153778
1434512746,1645155,289103
1434512746,1645155,289103
1434512756,589855,440747
1434512756,589855,443408
1434512759,385378,51314
1434512759,385378,304877
1434512809,1406356,389550
1434512809,1406356,389550
1434512809,1406356,273239
1434512809,1406356,276035
1434512809,1406356,262051
1434512822,710116,292444
1434512822,710116,174451
1434512836,1575353,418794
1434512836,1575353,249881
1434512861,1643878,399295
1434512861,1643878,333140
1434512861,1643878,399295
1434512918,11094,139806
1434512918,11094,139806
1434512953,957104,228068
1434512953,957104,228068
1434512961,938004,177993
1434512961,938004,177993
1434513000,1221351,387747
1434513000,1221351,387747
1434513003,1724593,200425
1434513003,1724593,200425
1434513003,1724593,54065
1434513003,1724593,200425
1434513018,1129056,398530
1434513018,1129056,92178
1434513018,1129056,398530
1434513065,277018,404151
1434513065,277018,425253
1434513065,277018,404151
1434513100,758778,126334
1434513100,758778,277328
1434513100,758778,126334
1434513158,1386249,56664
1434513158,1386249,310514
1434513163,1220879,157704
1434513163,1220879,151915
1434513169,1416177,451678
1434513169,1416177,193554
1434513169,1416177,210822
1434513169,1416177,42819
1434513169,1416177,106848
1434513169,1416177,42819
1434513169,1416177,306763
1434513169,1416177,306763
1434513169,1416177,327083
1434513169,1416177,210822
1434513169,1416177,193554
1434513181,1677007,283269
1434513181,1677007,412642
1434513182,487050,78915
1434513182,487050,310675
1434513182,487050,199975
1434513182,487050,440030
1434513182,487050,52301
1434513182,487050,108220
1434513182,487050,52301
1434513182,487050,52301
1434513182,487050,426351
1434513182,487050,52301
1434513249,918864,138378
1434513249,918864,412622
1434513249,918864,23634
1434513249,918864,37115
1434513249,918864,23634
1434513281,154734,405723
1434513281,154734,17479
1434513282,1503204,16633
1434513282,1503204,16633
1434513282,1503204,16633
1434513291,1735032,184080
1434513291,1735032,184487
1434513317,1713947,299347
1434513317,1713947,141157
1434513317,1713947,299347
1434513319,947859,192746
1434513319,947859,49190
1434513319,947859,428751
1434513320,762430,163440
1434513320,762430,188011
1434513320,762430,163440
1434513331,1496856,315387
1434513331,1496856,114389
1434513331,1496856,114389
1434513331,1496856,315387
1434513332,1745319,405493
1434513332,1745319,76426
1434513351,682292,151444
1434513351,682292,151444
1434513351,682292,151444
1434513357,495787,463663
1434513357,495787,463663
1434513357,495787,103900
1434513360,1183613,141090
1434513360,1183613,443190
1434513360,1183613,141090
1434513365,641498,343468
1434513365,641498,85510
1434513365,641498,21561
1434513390,1760223,189818
1434513390,1760223,189818
1434513422,1131336,28670
1434513422,1131336,55777
1434513422,1131336,28670
1434513422,1131336,55777
1434513440,1224802,188698
1434513440,1224802,457231
1434513440,1224802,20407
1434513440,1224802,457231
1434513440,1224802,370510
1434513440,1224802,376720
1434513440,1224802,457231
1434513440,1224802,376720
1434513470,1484274,304474
1434513470,1484274,247483
1434513487,54438,408218
1434513487,54438,135222
1434513493,396838,74804
1434513493,396838,360873
1434513529,328283,234015
1434513529,328283,43604
1434513530,1395006,258829
1434513530,1395006,267627
1434513530,1395006,20854
1434513530,1395006,20854
1434513530,1395006,228766
1434513530,1395006,228766
1434513530,1395006,200678
1434513530,1395006,228766
1434513530,1395006,228766
1434513530,1395006,228766
1434513530,1395006,228766
1434513530,1395006,228766
1434513530,1395006,21907
1434513530,1395006,228766
1434513530,1395006,228766
1434513530,1395006,228766
1434513530,1395006,228766
1434513530,1395006,391769
1434513530,1395006,267627
1434513532,1567819,164344
1434513532,1567819,122507
1434513603,1210418,5143
1434513603,1210418,5143
1434513603,1210418,5143
1434513606,785017,31940
1434513606,785017,31940
1434513609,1639941,211561
1434513609,1639941,211561
1434513616,700241,153907
1434513616,700241,323572
1434513616,700241,124118
1434513616,700241,132776
1434513616,700241,250526
1434513616,700241,89252
1434513616,700241,362059
1434513616,700241,153907
1434513616,700241,323572
1434513616,700241,250526
1434513616,700241,250526
1434513616,700241,89252
1434513616,700241,323572
1434513616,700241,323572
1434513656,1752412,276570
1434513656,1752412,299341
1434513659,717364,332333
1434513659,717364,332333
1434513667,1588789,189197
1434513667,1588789,67423
1434513667,1588789,10572
1434513678,20354,390512
1434513678,20354,390512
1434513678,20354,390512
1434513678,20354,251456
1434513678,20354,390512
1434513678,20354,82224
1434513683,477756,354645
1434513683,477756,113832
1434513689,654431,360831
1434513689,654431,360831
1434513689,654431,360831
1434513690,1363046,387040
1434513690,1363046,370236
1434513719,754699,323735
1434513719,754699,77514
1434513721,1102629,403964
1434513721,1102629,94326
1434513775,13529,181874
1434513775,13529,144023
1434513775,13529,168617
1434513775,13529,196750
1434513801,256990,114342
1434513801,256990,148280
1434513801,256990,387075
1434513801,256990,114342
1434513801,256990,387075
1434513801,256990,114342
1434513819,496123,464541
1434513819,496123,464541
1434513823,595629,314715
1434513823,595629,443568
1434513823,595629,77844
1434513851,1472331,65580
1434513851,1472331,9646
1434513853,1450947,354724
1434513853,1450947,354724
1434513853,1450947,371621
1434513853,1450947,371621
1434513853,1450947,217218
1434513853,1450947,217218
1434513853,1450947,217218
1434513855,872819,111737
1434513855,872819,111737
1434513864,1146359,449786
1434513864,1146359,449786
1434513864,1146359,449786
1434513864,1146359,449786
1434513880,495876,237963
1434513880,495876,14726
1434513880,495876,13105
1434513880,495876,237963
1434513896,1376727,2836
1434513896,1376727,372845
1434513934,1177986,3222
1434513934,1177986,149859
1434513944,1407833,123745
1434513944,1407833,357008
1434513960,883810,107460
1434513960,883810,322319
1434513983,1674123,273872
1434513983,1674123,273872
1434513994,995677,385892
1434513994,995677,276245
1434514000,662448,344388
1434514000,662448,182473
1434514000,662448,204864
1434514000,662448,396603
1434514000,662448,344388
1434514000,662448,237106
1434514000,662448,312996
1434514000,662448,438833
1434514000,662448,5061
1434514000,662448,194892
1434514000,662448,396603
1434514004,1140760,433567
1434514004,1140760,195020
1434514013,887182,29716
1434514013,887182,350103
1434514039,563090,244054
1434514039,563090,29932
1434514065,869546,427770
1434514065,869546,181227
1434514079,445894,175246
1434514079,445894,247216
1434514079,445894,199458
1434514079,445894,247216
1434514079,445894,247216
1434514079,445894,175246
1434514079,445894,175246
1434514079,445894,301602
1434514079,445894,301602
1434514079,445894,27412
1434514079,445894,165817
1434514079,445894,196991
1434514079,445894,175246
1434514079,445894,247216
1434514079,445894,301602
1434514079,445894,313104
1434514079,445894,6432
1434514079,445894,152236
1434514079,445894,395952
1434514079,445894,175246
1434514092,1491287,303828
1434514092,1491287,96127
1434514092,1491287,254418
1434514092,1491287,445115
1434514092,1491287,234808
1434514092,1491287,220836
1434514130,1180368,61240
1434514130,1180368,61240
1434514130,1180368,61240
1434514141,1679716,294396
1434514141,1679716,335666
1434514153,1547454,43678
1434514153,1547454,43678
1434514174,64327,152328
1434514174,64327,152328
1434514194,1213107,428034
1434514194,1213107,428034
1434514196,1240992,408175
1434514196,1240992,408175
1434514196,1240992,408175
1434514196,1240992,281967
1434514196,1240992,204776
1434514200,581435,20981
1434514200,581435,415781
1434514206,1564869,49960
1434514206,1564869,411751
1434514206,1564869,45226
1434514206,1564869,306289
1434514323,38522,397814
1434514323,38522,381347
1434514323,38522,397814
1434514323,38522,192876
1434514323,38522,397814
1434514336,522465,221911
1434514336,522465,126991
1434514343,492538,277119
1434514343,492538,442937
1434514344,783218,58638
1434514344,783218,303828
1434514361,1544662,345529
1434514361,1544662,277247
1434514368,762793,302242
1434514368,762793,302242
1434514385,459679,179372
1434514385,459679,179372
1434514385,459679,289931
1434514385,459679,179372
1434514387,148248,388097
1434514387,148248,289844
1434514394,884617,448566
1434514394,884617,345944
1434514394,884617,448566
1434514440,1625502,367065
1434514440,1625502,104526
1434514440,1625502,93873
1434514440,1625502,93873
1434514448,1471965,102035
1434514448,1471965,102035
1434514450,1617475,14200
1434514450,1617475,465276
1434514493,788241,225778
1434514493,788241,225778
1434514504,1436424,237553
1434514504,1436424,237553
1434514504,1321689,140156
1434514504,1321689,141846
1434514504,1321689,140156
1434514519,1173957,234613
1434514519,1173957,406296
1434514520,1577357,334481
1434514520,1577357,334481
1434514530,1538026,104056
1434514530,1538026,104056
1434514530,1538026,104056
1434514533,1570198,73909
1434514533,1570198,73909
1434514549,619478,431227
1434514549,619478,390934
1434514549,619478,55556
1434514549,619478,55556
1434514549,619478,55556
1434514638,729426,111710
1434514638,729426,7007
1434514638,729426,349839
1434514638,729426,349839
1434514661,1519539,428034
1434514661,1519539,428034
1434514671,178476,40712
1434514671,178476,40712
1434514671,178476,199217
1434514671,178476,30964
1434514671,178476,93502
1434514702,568067,386631
1434514702,568067,35317
1434514728,620531,116802
1434514728,620531,267347
1434514750,1498902,190217
1434514750,1498902,190217
1434514828,89499,63826
1434514828,89499,63826
1434514828,89499,63826
1434514889,1480089,244534
1434514889,1480089,109814
1434514889,1480089,244534
1434514904,1556732,287007
1434514904,1556732,287007
1434514904,1556732,287007
1434514904,1556732,287007
1434514913,1503664,137974
1434514913,1503664,137974
1434514914,443393,202226
1434514914,443393,202226
1434514929,386190,336756
1434514929,386190,336756
1434514937,1383454,174719
1434514937,1383454,440386
1434514971,13318,182328
1434514971,13318,303167
1434515066,103660,74921
1434515066,103660,126572
1434515066,103660,203705
1434515066,103660,26747
1434515067,721061,285335
1434515067,721061,336506
1434515086,55300,167484
1434515086,55300,35356
1434515097,693814,61001
1434515097,693814,66548
1434515097,693814,442330
1434515097,693814,442330
1434515111,364221,224833
1434515111,364221,224833
1434515130,827124,146448
1434515130,827124,146448
1434515149,181446,305077
1434515149,181446,274217
1434515149,181446,1489
1434515149,181446,109288
1434515149,181446,1489
1434515149,181446,305077
1434515149,181446,386092
1434515149,181446,355928
1434515149,181446,386092
1434515149,181446,248440
1434515149,181446,4720
1434515149,181446,248440
1434515149,181446,386092
1434515149,181446,274217
1434515149,181446,259001
1434515149,181446,1489
1434515149,181446,274217
1434515149,181446,1489
1434515151,863546,268883
1434515151,863546,268883
1434515151,863546,268883
1434515163,302711,209048
1434515163,302711,215024
1434515163,1021519,422352
1434515163,1021519,422352
1434515163,1021519,422352
1434515163,1021519,422352
1434515163,1021519,99755
1434515163,1021519,99755
1434515163,1021519,99755
1434515163,1021519,422352
1434515164,542799,401415
1434515164,542799,401415
1434515164,542799,345806
1434515177,1207387,172063
1434515177,1207387,312077
1434515177,1207387,312077
1434515187,987113,417785
1434515187,987113,18290
1434515187,987113,229486
1434515187,987113,118506
1434515191,527583,228884
1434515191,527583,368113
1434515222,1603141,41803
1434515222,1603141,41803
1434515222,687648,176797
1434515222,687648,196537
1434515232,1594109,418894
1434515232,1594109,418894
1434515244,180372,322810
1434515244,180372,219821
1434515244,180372,252068
1434515245,609036,312077
1434515245,609036,395845
1434515245,609036,357854
1434515245,609036,83738
1434515245,609036,201245
1434515245,609036,415145
1434515245,609036,76024
1434515245,609036,115107
1434515249,1346373,118551
1434515249,1346373,869
1434515254,1043368,253706
1434515254,1043368,253706
1434515268,767737,354776
1434515268,767737,354776
1434515283,608268,6720
1434515283,608268,6720
1434515283,608268,324391
1434515329,578067,438449
1434515329,578067,440370
1434515346,321807,428257
1434515346,321807,428257
1434515413,955550,158124
1434515413,955550,101010
1434515413,955550,2810
1434515413,955550,333324
1434515413,955550,360213
1434515413,955550,355081
1434515413,955550,355081
1434515413,955550,434627
1434515413,955550,158124
1434515413,955550,355081
1434515413,955550,209056
1434515413,955550,454666
1434515413,955550,364582
1434515413,955550,442358
1434515413,955550,205693
1434515424,841620,172894
1434515424,841620,172894
1434515424,841620,50940
1434515424,841620,246361
1434515424,841620,50940
1434515424,841620,172894
1434515424,841620,172894
1434515424,841620,50940
1434515424,841620,172894
1434515424,841620,50940
1434515424,841620,50940
1434515447,287683,245573
1434515447,287683,245573
1434515447,287683,75779
1434515475,1509127,360944
1434515475,1509127,360944
1434515475,1509127,30052
1434515475,1509127,360944
1434515475,1509127,312382
1434515475,1509127,360944
1434515475,1509127,312382
1434515475,1509127,238548
1434515475,1509127,30052
1434515475,1509127,4018
1434515475,1509127,285135
1434515475,1509127,14239
1434515475,1509127,246310
1434515475,1509127,32164
1434515489,756231,353355
1434515489,756231,353355
1434515489,756231,496
1434515510,1681546,139207
1434515510,1681546,262297
1434515590,673652,419150
1434515590,673652,419150
1434515592,1411893,421739
1434515592,1411893,130800
1434515616,280315,407658
1434515616,280315,407658
1434515616,280315,146100
1434515632,1262111,179436
1434515632,1262111,175235
1434515636,882033,299222
1434515636,882033,299222
1434515636,882033,299222
1434515637,1268031,51969
1434515637,1268031,86532
1434515637,1268031,214444
1434515674,336766,242121
1434515674,336766,242121
1434515708,1229532,296652
1434515708,1229532,160473
1434515708,1229532,296652
1434515709,1537209,315763
1434515709,1537209,315763
1434515709,1537209,315763
1434515709,1537209,315763
1434515709,1537209,315763
1434515709,1537209,397642
1434515709,1537209,131385
1434515709,1537209,380302
1434515709,1537209,315763
1434515709,1537209,235700
1434515731,209432,272969
1434515731,209432,35201
1434515731,209432,219718
1434515731,209432,377207
1434515731,209432,384758
1434515741,718342,183371
1434515741,718342,89675
1434515751,567468,241807
1434515751,567468,241807
1434515803,1640072,304537
1434515803,1640072,152328
1434515803,1640072,304537
1434515830,834319,354585
1434515830,834319,270081
1434515858,1419173,153778
1434515858,1419173,145193
1434515858,1419173,153778
1434515866,1420269,321905
1434515866,1420269,204494
1434515866,1420269,204494
1434515866,1420269,447888
1434515899,1220206,27248
1434515899,1220206,345171
1434515899,1220206,27248
1434515921,1262987,37589
1434515921,1262987,444968
1434515921,1262987,313666
1434515921,1262987,444968
1434515952,1062883,396853
1434515952,1062883,396853
1434515965,1394883,256820
1434515965,1394883,36814
1434515978,1206134,291643
1434515978,1206134,291643
1434515985,375316,43391
1434515985,375316,43391
1434515994,831642,366734
1434515994,831642,308648
1434515994,831642,393169
1434515994,831642,366734
1434515994,831642,393169
1434515994,831642,308648
1434515994,831642,239188
1434515994,831642,239188
1434515994,831642,68704
1434515999,700459,29196
1434515999,700459,219821
1434515999,700459,219821
1434516012,312940,395201
1434516012,312940,247167
1434516012,312940,395201
